relative path,emotion,actor,gender,mfcc_mean,mfcc_var,mfcc_max,mfcc_min,mfcc_range,pitch_mean,pitch_var,pitch_max,pitch_min,pitch_range,energy_mean,energy_var,energy_max,energy_min,energy_range,zcr_mean,zcr_var,zcr_max,zcr_min,zcr_range
03a04Ta.wav,sad,3,male,"[-432.30352783203125, 92.48503875732422, 6.695972442626953, 24.155330657958984, 2.853137731552124, 18.03326988220215, -5.447340965270996, -2.9537861347198486, -2.0359904766082764, 0.2120903879404068, 2.4535694122314453, -2.5799856185913086]","[19116.140625, 3735.79345703125, 589.0445556640625, 784.8756713867188, 331.4504089355469, 191.8900146484375, 288.51531982421875, 249.8838653564453, 191.00914001464844, 126.95712280273438, 90.33634948730469, 134.572998046875]","[-238.61090087890625, 180.71600341796875, 58.17304229736328, 115.02009582519531, 50.692626953125, 45.86443328857422, 37.634544372558594, 33.7845573425293, 34.315025329589844, 26.110685348510742, 24.45758628845215, 27.298616409301758]","[-717.840576171875, -82.7413558959961, -60.02294158935547, -57.81001663208008, -40.146522521972656, -22.67667007446289, -48.804988861083984, -37.54477310180664, -37.97446060180664, -29.100990295410156, -40.95283508300781, -38.94221496582031]","[479.22967529296875, 263.4573669433594, 118.19598388671875, 172.83010864257812, 90.83914947509766, 68.54110717773438, 86.43952941894531, 71.32933044433594, 72.28948974609375, 55.21167755126953, 65.4104232788086, 66.24082946777344]",1316.3609619140625,1169397.0,3948.91845703125,125.67118072509766,3823.247314453125,4.7409586906433105,46.29924392700195,40.62962341308594,5.828496068716049e-05,40.62956619262695,0.094368961352657,0.013854585561360825,0.565625,0.0,0.565625
03a04Wc.wav,angry,3,male,"[-447.5813903808594, 37.74606704711914, -20.19658851623535, 6.024866580963135, -10.85642147064209, 6.249866485595703, -12.322227478027344, -3.9281046390533447, -18.389385223388672, -6.595708847045898, -3.1525068283081055, -8.309788703918457]","[19956.626953125, 3577.08544921875, 1867.5692138671875, 718.0435791015625, 526.4375, 426.3576354980469, 452.640625, 184.61024475097656, 268.3351135253906, 269.6904296875, 144.38389587402344, 198.96620178222656]","[-210.12783813476562, 141.98483276367188, 65.4056396484375, 85.14749145507812, 35.109798431396484, 59.86693572998047, 28.49787712097168, 30.432661056518555, 20.169816970825195, 37.60424041748047, 23.358285903930664, 35.71792984008789]","[-711.786376953125, -139.43060302734375, -102.12659454345703, -54.06012725830078, -76.96237182617188, -50.40302276611328, -67.36348724365234, -43.90498733520508, -52.63720703125, -52.24156951904297, -46.808441162109375, -41.20072555541992]","[501.6585388183594, 281.4154357910156, 167.5322265625, 139.20761108398438, 112.07217407226562, 110.26995849609375, 95.86136627197266, 74.337646484375, 72.80702209472656, 89.84580993652344, 70.1667251586914, 76.91865539550781]",1596.0645751953125,1222692.75,3974.700927734375,127.61518096923828,3847.085693359375,5.47592306137085,121.08826446533203,55.802215576171875,1.5748664736747742e-06,55.802215576171875,0.1794512195121951,0.027847755242415225,0.8,0.015625,0.784375
03a05Fc.wav,happy,3,male,"[-438.9864196777344, 45.8102912902832, 4.881213665008545, 22.691587448120117, 0.6325763463973999, 3.510348081588745, -7.906264305114746, -0.973230242729187, -13.595312118530273, 0.9446461796760559, -8.094942092895508, -3.0148088932037354]","[18571.40625, 4137.2626953125, 917.4767456054688, 906.22509765625, 444.00469970703125, 273.31414794921875, 309.854736328125, 114.5555191040039, 297.5967712402344, 239.73672485351562, 161.41836547851562, 156.1621856689453]","[-178.83013916015625, 147.80975341796875, 66.83732604980469, 114.7061996459961, 43.49971008300781, 39.743377685546875, 40.07487487792969, 29.692195892333984, 32.14206314086914, 38.1016960144043, 41.15155029296875, 31.145530700683594]","[-679.7179565429688, -135.59490966796875, -82.25599670410156, -53.503936767578125, -69.22663879394531, -57.64358139038086, -55.898746490478516, -40.829444885253906, -53.1277961730957, -38.620513916015625, -47.12287902832031, -31.081958770751953]","[500.8878173828125, 283.4046630859375, 149.09332275390625, 168.21014404296875, 112.72634887695312, 97.386962890625, 95.97361755371094, 70.52163696289062, 85.26985931396484, 76.72221374511719, 88.27442932128906, 62.22748947143555]",1700.1212158203125,1365909.875,3969.784912109375,125.17143249511719,3844.613525390625,4.4400458335876465,63.504173278808594,62.51465606689453,0.0003391169011592865,62.51431655883789,0.146416015625,0.033025454616546636,0.825,0.0,0.825
03a05Nd.wav,neutral,3,male,"[-441.38934326171875, 69.29589080810547, 10.386871337890625, 32.12221145629883, 3.649799108505249, 6.2440385818481445, -3.968571662902832, -7.977150917053223, -9.74643611907959, 1.768821120262146, -4.223467826843262, -1.570953607559204]","[20264.671875, 5389.50146484375, 1079.94580078125, 880.139892578125, 371.98260498046875, 293.72393798828125, 298.82073974609375, 264.1855773925781, 182.6073760986328, 187.66192626953125, 140.75221252441406, 128.0181121826172]","[-190.13027954101562, 185.79437255859375, 87.12776184082031, 120.26254272460938, 54.848182678222656, 53.59937286376953, 31.06159782409668, 29.696884155273438, 26.859928131103516, 40.510955810546875, 26.915302276611328, 37.0967903137207]","[-707.1885986328125, -137.75279235839844, -65.79874420166016, -38.469215393066406, -47.31220245361328, -47.2469482421875, -51.35548400878906, -52.898902893066406, -47.125823974609375, -35.334625244140625, -34.93413543701172, -28.12295913696289]","[517.058349609375, 323.54718017578125, 152.926513671875, 158.73175048828125, 102.16038513183594, 100.84632110595703, 82.41708374023438, 82.59578704833984, 73.98574829101562, 75.8455810546875, 61.84943771362305, 65.2197494506836]",1530.8724365234375,1430217.75,3972.382568359375,126.19702911376953,3846.185546875,5.654565811157227,74.92481994628906,41.111053466796875,0.00011964794248342514,41.11093521118164,0.12409305993690851,0.028855767562245623,0.73125,0.0,0.73125
03a05Tc.wav,sad,3,male,"[-441.4543762207031, 69.78321838378906, 15.629400253295898, 36.570865631103516, 1.938962459564209, 13.938660621643066, -2.24218487739563, -2.728951930999756, -4.610975742340088, 3.1876046657562256, -1.6738725900650024, -3.006441831588745]","[19447.2109375, 4786.78271484375, 701.7417602539062, 711.8773803710938, 344.62847900390625, 235.47088623046875, 248.16290283203125, 226.54830932617188, 186.1710662841797, 180.02305603027344, 112.69625091552734, 155.97622680664062]","[-223.0215301513672, 176.22103881835938, 77.64507293701172, 110.49757385253906, 52.34650421142578, 53.243682861328125, 37.923545837402344, 34.172332763671875, 35.255409240722656, 46.65129089355469, 31.93340492248535, 22.402912139892578]","[-695.5012817382812, -129.9646453857422, -67.7136001586914, -13.854222297668457, -49.17353439331055, -28.246265411376953, -42.66419219970703, -45.93695068359375, -41.37689208984375, -36.22808837890625, -32.93306350708008, -36.910667419433594]","[472.479736328125, 306.1856689453125, 145.35867309570312, 124.35179901123047, 101.52003479003906, 81.48994445800781, 80.58773803710938, 80.10928344726562, 76.6323013305664, 82.87937927246094, 64.86647033691406, 59.31357955932617]",1674.041015625,1519555.125,3974.442626953125,125.76092529296875,3848.681640625,4.8597612380981445,43.11124801635742,36.95106887817383,0.0007864832878112793,36.95028305053711,0.11416071428571428,0.024595177295918366,0.653125,0.0,0.653125
03a05Wa.wav,angry,3,male,"[-443.5467529296875, 36.07349395751953, -9.498955726623535, 22.155649185180664, -6.373659610748291, 2.4951460361480713, -6.911376953125, -7.695566654205322, -15.429458618164062, 1.6834847927093506, -9.056689262390137, -1.21858549118042]","[17975.251953125, 4010.651123046875, 1332.7744140625, 951.3980712890625, 554.8236694335938, 319.1158142089844, 327.0831298828125, 199.47232055664062, 324.3551025390625, 279.01629638671875, 184.64675903320312, 156.05499267578125]","[-225.5570526123047, 143.91864013671875, 73.28683471679688, 96.16197204589844, 46.089019775390625, 49.2117919921875, 41.282318115234375, 21.208248138427734, 28.76030731201172, 38.80781173706055, 22.635820388793945, 29.994686126708984]","[-703.5173950195312, -133.10086059570312, -95.284423828125, -67.4850082397461, -81.60188293457031, -37.45317077636719, -70.68022155761719, -60.88360595703125, -67.81254577636719, -44.98876953125, -51.533355712890625, -37.66572189331055]","[477.9603271484375, 277.0195007324219, 168.57125854492188, 163.64697265625, 127.69090270996094, 86.66496276855469, 111.96253967285156, 82.09185791015625, 96.5728530883789, 83.79658508300781, 74.16917419433594, 67.66040802001953]",1793.5283203125,1363037.125,3972.568115234375,125.45886993408203,3847.109130859375,2.9316985607147217,49.22926330566406,66.1313247680664,4.843808710575104e-06,66.13131713867188,0.17774456521739132,0.03142450427299937,0.75,0.0,0.75
03a05Wb.wav,angry,3,male,"[-444.2813415527344, 34.369651794433594, -19.77961540222168, 9.531939506530762, -10.542703628540039, 2.688605546951294, -12.822161674499512, -8.639239311218262, -17.210241317749023, -2.2134177684783936, -6.526469707489014, -3.3862953186035156]","[20398.35546875, 3513.185302734375, 1568.077880859375, 769.2320556640625, 548.9324340820312, 318.5850830078125, 358.4208679199219, 197.69898986816406, 271.78363037109375, 256.7720642089844, 162.53578186035156, 204.82167053222656]","[-187.72225952148438, 137.6141357421875, 59.45952224731445, 83.96695709228516, 33.61580276489258, 49.095558166503906, 28.183624267578125, 30.563148498535156, 22.855735778808594, 33.79197692871094, 23.956253051757812, 36.89752960205078]","[-717.0388793945312, -130.41793823242188, -120.59886169433594, -59.01104736328125, -77.09626770019531, -65.50264739990234, -89.62745666503906, -59.57563018798828, -58.56058120727539, -39.951297760009766, -50.79522705078125, -50.48212432861328]","[529.316650390625, 268.0320739746094, 180.05838012695312, 142.97799682617188, 110.71206665039062, 114.59820556640625, 117.81108093261719, 90.13877868652344, 81.41632080078125, 73.74327087402344, 74.75148010253906, 87.37965393066406]",1771.632080078125,1299519.375,3964.6767578125,127.71764373779297,3836.959228515625,4.750292778015137,83.46768188476562,47.59597396850586,8.093193173408508e-06,47.59596633911133,0.17772516835016833,0.027674371910746072,0.775,0.0,0.775
03a07Fa.wav,happy,3,male,"[-410.5317687988281, 41.67803192138672, 4.115180969238281, 19.86178970336914, 0.3176852762699127, 6.645664691925049, -7.525768280029297, -5.1776628494262695, -18.33946418762207, -5.549980163574219, -10.768780708312988, -4.9295735359191895]","[17988.181640625, 3645.35107421875, 985.8541259765625, 772.8678588867188, 268.0732116699219, 380.8305969238281, 438.2607421875, 268.8146057128906, 222.9069366455078, 202.34671020507812, 151.111328125, 194.34300231933594]","[-205.74009704589844, 141.2147216796875, 65.50109100341797, 89.45968627929688, 47.27006530761719, 52.40155792236328, 42.34266662597656, 30.796207427978516, 19.777538299560547, 37.42103958129883, 17.96335220336914, 34.21195602416992]","[-694.7369384765625, -133.15753173828125, -82.91482543945312, -39.562530517578125, -33.376869201660156, -46.60371398925781, -59.49748992919922, -50.0100212097168, -58.4862174987793, -43.68204116821289, -37.861793518066406, -37.67998504638672]","[488.996826171875, 274.37225341796875, 148.41592407226562, 129.022216796875, 80.64693450927734, 99.0052719116211, 101.84015655517578, 80.80622863769531, 78.26375579833984, 81.10308074951172, 55.82514572143555, 71.89193725585938]",1587.7728271484375,1363980.875,3965.563232421875,125.58281707763672,3839.98046875,6.1632843017578125,55.796409606933594,35.45637512207031,4.510022699832916e-05,35.456329345703125,0.1558849299065421,0.04453773361927078,0.840625,0.0,0.840625
03a07Fb.wav,happy,3,male,"[-403.3407287597656, 33.9546012878418, 0.20843754708766937, 19.175830841064453, -2.8280434608459473, -1.606048345565796, -11.145076751708984, -5.470729827880859, -22.920854568481445, -8.165687561035156, -13.240934371948242, -6.459402561187744]","[14213.28125, 3247.279052734375, 977.7966918945312, 650.054931640625, 304.7534484863281, 449.77685546875, 242.869384765625, 167.3887481689453, 252.71034240722656, 296.61224365234375, 158.54310607910156, 127.84811401367188]","[-209.286865234375, 147.74038696289062, 98.00929260253906, 87.66390991210938, 42.655418395996094, 45.80403518676758, 22.664108276367188, 33.506866455078125, 17.90008544921875, 34.15159606933594, 18.039472579956055, 24.878347396850586]","[-702.784912109375, -110.85072326660156, -82.27637481689453, -37.839759826660156, -53.77406311035156, -60.95130920410156, -54.44066619873047, -44.349891662597656, -58.36711502075195, -54.90476608276367, -44.703121185302734, -33.688148498535156]","[493.498046875, 258.59112548828125, 180.28567504882812, 125.50366973876953, 96.42948150634766, 106.75534057617188, 77.10477447509766, 77.85675811767578, 76.26719665527344, 89.05636596679688, 62.742591857910156, 58.566497802734375]",1681.0672607421875,1360041.125,3968.19091796875,127.63685607910156,3840.553955078125,5.193525791168213,40.1180419921875,35.253116607666016,4.2518600821495056e-05,35.253074645996094,0.16019132653061224,0.04006350771813828,0.771875,0.0,0.771875
03a07Nc.wav,neutral,3,male,"[-408.25274658203125, 90.98101043701172, 9.852180480957031, 30.083635330200195, 5.637146949768066, 8.243390083312988, -1.8373174667358398, -4.178151607513428, -17.483983993530273, 0.3624970018863678, -9.3325834274292, -4.630667209625244]","[20004.48046875, 5957.74560546875, 1267.581787109375, 620.9453735351562, 245.91323852539062, 207.73162841796875, 338.3680419921875, 314.3116760253906, 255.9307403564453, 282.6983642578125, 134.72633361816406, 133.8656005859375]","[-198.30494689941406, 196.75660705566406, 90.44944763183594, 119.6295394897461, 43.39811325073242, 45.77745056152344, 42.3062858581543, 35.1927490234375, 22.666378021240234, 31.831140518188477, 17.778284072875977, 20.993778228759766]","[-712.9742431640625, -128.78573608398438, -79.04515838623047, -39.9142951965332, -53.751686096191406, -26.914798736572266, -39.3634033203125, -53.445762634277344, -47.535675048828125, -47.727134704589844, -32.08584213256836, -29.62896728515625]","[514.6693115234375, 325.5423583984375, 169.49459838867188, 159.54383850097656, 97.14979553222656, 72.69224548339844, 81.66969299316406, 88.63851165771484, 70.20205688476562, 79.55827331542969, 49.86412811279297, 50.622745513916016]",1197.8543701171875,1241708.375,3974.302001953125,127.90276336669922,3846.399169921875,9.435994148254395,125.9224853515625,42.488861083984375,0.00020576640963554382,42.48865509033203,0.10850209497206705,0.027142219880387626,0.7,0.0,0.7
