relative path,actor,word,emotion,gender,mfcc_mean,mfcc_var,mfcc_max,mfcc_min,mfcc_range,pitch_mean,pitch_var,pitch_max,pitch_min,pitch_range,energy_mean,energy_var,energy_max,energy_min,energy_range,zcr_mean,zcr_var,zcr_max,zcr_min,zcr_range
dataverse_files/YAF_raid_happy.wav,YAF,raid,happy,female,"[-436.375244140625, 64.42303466796875, -3.7670891284942627, 24.60891342163086, 1.0522927045822144, -15.014863014221191, -9.858620643615723, -14.300829887390137, -11.336591720581055, -5.783729076385498, -20.734535217285156, 6.374234676361084]","[12173.7060546875, 3406.080322265625, 1422.6600341796875, 877.7561645507812, 448.36041259765625, 416.9438171386719, 456.3628234863281, 325.08740234375, 174.34584045410156, 179.89002990722656, 214.5687255859375, 241.39512634277344]","[-206.8678741455078, 157.46510314941406, 69.70222473144531, 96.11559295654297, 55.56169891357422, 30.627716064453125, 39.8442497253418, 28.909460067749023, 21.00720977783203, 25.89169692993164, 16.313926696777344, 49.76408004760742]","[-674.3084716796875, -95.71273803710938, -92.42758178710938, -52.902427673339844, -46.85721969604492, -58.93994903564453, -54.925537109375, -65.28675079345703, -48.323890686035156, -37.354820251464844, -57.73196792602539, -29.126693725585938]","[467.44061279296875, 253.17784118652344, 162.1298065185547, 149.0180206298828, 102.41891479492188, 89.56766510009766, 94.76979064941406, 94.19621276855469, 69.33110046386719, 63.246517181396484, 74.0458984375, 78.89077758789062]",1421.507568359375,1155337.25,3959.47607421875,144.27455139160156,3815.201416015625,4.307549953460693,33.3907470703125,29.013071060180664,0.0001472877338528633,29.012924194335938,0.14437713925418844,0.05137710446942731,0.8524590163934426,0.014344262295081968,0.8381147540983606
dataverse_files/OAF_neat_happy.wav,OAF,neat,happy,female,"[-557.4384765625, 66.1672592163086, 27.778289794921875, 8.750680923461914, 8.774572372436523, -1.7309116125106812, -14.167776107788086, -2.2503774166107178, -14.761394500732422, -14.852937698364258, -4.884434223175049, -14.170328140258789]","[7614.17724609375, 5379.10546875, 897.387939453125, 729.586181640625, 407.59869384765625, 361.80731201171875, 286.6103210449219, 320.4447937011719, 279.92364501953125, 258.8091735839844, 141.39596557617188, 176.9644775390625]","[-392.40240478515625, 180.7630615234375, 100.00300598144531, 79.08778381347656, 55.809791564941406, 40.51087188720703, 17.519424438476562, 53.35955810546875, 21.012208938598633, 20.17848014831543, 23.90265655517578, 17.065698623657227]","[-807.3904418945312, -100.75029754638672, -44.95167541503906, -68.98703002929688, -32.53416442871094, -39.29330062866211, -61.354286193847656, -44.83165740966797, -49.89945983886719, -47.44165802001953, -45.358985900878906, -42.57048034667969]","[414.988037109375, 281.51336669921875, 144.95468139648438, 148.07481384277344, 88.34395599365234, 79.80416870117188, 78.87371063232422, 98.19121551513672, 70.91166687011719, 67.6201400756836, 69.26164245605469, 59.63617706298828]",1455.1654052734375,1499165.625,3976.032470703125,128.1517791748047,3847.880615234375,0.29996752738952637,0.13303017616271973,2.6049509048461914,1.3276934623718262e-05,2.6049375534057617,0.11074983271997323,0.028832850462254485,0.5901639344262295,0.0,0.5901639344262295
dataverse_files/YAF_life_angry.wav,YAF,life,angry,female,"[-433.86639404296875, 37.445064544677734, -0.619844913482666, 15.39249038696289, -25.40614128112793, -10.345874786376953, -0.5449140071868896, -18.17245864868164, -12.9462890625, -1.9022681713104248, -17.637351989746094, 2.0880677700042725]","[10515.814453125, 6173.40380859375, 1444.135498046875, 1429.5552978515625, 993.1968994140625, 868.3878784179688, 193.96652221679688, 301.84063720703125, 278.1953125, 214.37965393066406, 370.6288757324219, 139.39674377441406]","[-234.34103393554688, 153.816650390625, 63.97154998779297, 102.65879821777344, 29.86713218688965, 41.790313720703125, 41.739219665527344, 19.822978973388672, 22.49280548095703, 35.203697204589844, 46.96234893798828, 30.05466079711914]","[-729.1149291992188, -135.38026428222656, -88.80126953125, -61.06172180175781, -99.3836669921875, -80.2440414428711, -46.66522216796875, -77.3703842163086, -46.87345886230469, -43.99357223510742, -69.05816650390625, -25.150848388671875]","[494.7738952636719, 289.1968994140625, 152.7728271484375, 163.72052001953125, 129.25079345703125, 122.03435516357422, 88.4044418334961, 97.193359375, 69.36626434326172, 79.197265625, 116.02051544189453, 55.205509185791016]",1784.08740234375,1432399.5,3975.339111328125,129.68829345703125,3845.65087890625,2.819997787475586,16.133481979370117,21.018512725830078,0.00011364370584487915,21.01839828491211,0.23678528588564574,0.062430943855964205,0.8094262295081968,0.018442622950819672,0.7909836065573771
dataverse_files/YAF_bar_sad.wav,YAF,bar,sad,female,"[-536.1094970703125, 100.00457763671875, 24.820302963256836, 25.084531784057617, 2.630218744277954, 2.8390114307403564, 1.708025574684143, -14.2832670211792, 0.2140619456768036, -4.585888862609863, -13.292673110961914, 1.957482099533081]","[13831.208984375, 6358.7783203125, 844.9535522460938, 658.1224975585938, 621.9017333984375, 437.67547607421875, 166.3291015625, 517.6760864257812, 232.89016723632812, 156.35049438476562, 183.3632049560547, 91.3507080078125]","[-351.9840393066406, 216.32177734375, 97.88737487792969, 90.39655303955078, 54.60722351074219, 43.52263641357422, 28.098234176635742, 38.74297332763672, 37.958038330078125, 40.28648376464844, 16.692520141601562, 38.89884948730469]","[-803.7760009765625, -126.28721618652344, -51.85504150390625, -25.466808319091797, -55.2685546875, -49.977848052978516, -32.08881378173828, -73.69640350341797, -29.919330596923828, -36.99016189575195, -49.5532112121582, -20.839584350585938]","[451.7919616699219, 342.6090087890625, 149.74241638183594, 115.86335754394531, 109.87577819824219, 93.50048828125, 60.187049865722656, 112.43937683105469, 67.87736511230469, 77.27664184570312, 66.2457275390625, 59.738433837890625]",947.3851928710938,853691.75,3976.089111328125,129.45867919921875,3846.63037109375,0.7894127368927002,0.6024768948554993,2.562337875366211,3.206636756658554e-05,2.5623059272766113,0.10600782414307006,0.03786882148602082,0.7725409836065574,0.012295081967213115,0.7602459016393444
dataverse_files/OAF_young_sad.wav,OAF,young,sad,female,"[-638.2918701171875, 107.28668212890625, 41.14371871948242, 23.12652015686035, 15.537566184997559, 16.464569091796875, -6.963356971740723, -10.765417098999023, -19.679462432861328, 1.377673864364624, -9.443203926086426, -3.088848114013672]","[4706.37060546875, 5596.67626953125, 537.5466918945312, 671.9100341796875, 579.967529296875, 273.7345275878906, 337.4697265625, 275.1024475097656, 223.25489807128906, 193.69215393066406, 148.79132080078125, 123.32310485839844]","[-481.3992614746094, 188.98294067382812, 99.50753784179688, 81.59408569335938, 73.38468170166016, 53.211524963378906, 31.600799560546875, 19.74569320678711, 12.710700035095215, 34.40052795410156, 13.532094955444336, 23.051864624023438]","[-810.1876220703125, -87.74301147460938, -3.062518358230591, -27.01084327697754, -33.85980987548828, -17.47071647644043, -60.93009948730469, -55.905513763427734, -53.19566345214844, -28.225669860839844, -41.513553619384766, -31.225887298583984]","[328.7883605957031, 276.7259521484375, 102.57005310058594, 108.60492706298828, 107.24449157714844, 70.68224334716797, 92.53089904785156, 75.65120697021484, 65.90636444091797, 62.626197814941406, 55.04564666748047, 54.27775192260742]",1005.7115478515625,1186454.0,3972.900146484375,126.00311279296875,3846.89697265625,0.07811437547206879,0.019120533019304276,1.0083916187286377,0.0001711081713438034,1.0082205533981323,0.08633821149651726,0.019776199093023257,0.5389344262295082,0.0,0.5389344262295082
dataverse_files/OAF_pain_happy.wav,OAF,pain,happy,female,"[-575.4270629882812, 70.3646240234375, 27.888103485107422, 12.240471839904785, 11.280625343322754, 2.6165637969970703, -4.711818218231201, 3.1680045127868652, -5.820499420166016, -11.504694938659668, -6.74780797958374, -9.60257339477539]","[7218.89453125, 4360.39208984375, 926.92138671875, 529.6546020507812, 379.34552001953125, 545.7472534179688, 395.55010986328125, 230.49607849121094, 271.4635009765625, 246.25540161132812, 165.23028564453125, 135.72845458984375]","[-395.70361328125, 161.35208129882812, 82.80781555175781, 52.587440490722656, 60.968475341796875, 47.64588928222656, 28.46539306640625, 30.634769439697266, 31.61432647705078, 26.473628997802734, 23.011211395263672, 13.58922004699707]","[-733.549560546875, -102.63868713378906, -35.28253936767578, -51.58212661743164, -29.072391510009766, -47.452003479003906, -57.769439697265625, -55.09657287597656, -52.02360534667969, -48.25565719604492, -51.528114318847656, -36.88471984863281]","[337.845947265625, 263.99078369140625, 118.0903549194336, 104.16957092285156, 90.04086303710938, 95.09789276123047, 86.23483276367188, 85.73133850097656, 83.63793182373047, 74.72928619384766, 74.53932189941406, 50.47393798828125]",1092.0579833984375,1112767.25,3972.564453125,134.55636596679688,3838.008056640625,0.39478442072868347,1.8815895318984985,12.556377410888672,1.7238780856132507e-06,12.556375503540039,0.08581306813767385,0.023277978376549005,0.5942622950819673,0.0,0.5942622950819673
dataverse_files/YAF_rough_neutral.wav,YAF,rough,neutral,female,"[-533.265869140625, 99.83743286132812, 20.943931579589844, 16.695669174194336, 7.991897106170654, -1.4065016508102417, -2.816432476043701, -17.345582962036133, -8.092508316040039, 6.9056477546691895, -8.700308799743652, 0.3437633216381073]","[13220.7734375, 8406.8740234375, 935.721435546875, 840.6763916015625, 449.7554931640625, 484.6977844238281, 351.25238037109375, 510.9847717285156, 192.89271545410156, 158.390380859375, 224.37225341796875, 93.38267517089844]","[-341.5737609863281, 210.011474609375, 86.29933166503906, 74.657470703125, 53.339759826660156, 36.287628173828125, 36.339080810546875, 26.289634704589844, 24.96034812927246, 51.8320198059082, 31.4814453125, 25.16385269165039]","[-778.63623046875, -120.36857604980469, -49.765586853027344, -33.54350280761719, -44.83139419555664, -60.4615592956543, -38.510799407958984, -70.51502990722656, -42.823204040527344, -19.951648712158203, -53.182037353515625, -17.009838104248047]","[437.0624694824219, 330.38006591796875, 136.06491088867188, 108.20097351074219, 98.17115783691406, 96.74919128417969, 74.84988403320312, 96.8046646118164, 67.78355407714844, 71.7836685180664, 84.66348266601562, 42.17369079589844]",1077.243408203125,882774.5625,3966.839599609375,125.8150863647461,3841.0244140625,0.6968100666999817,0.5400285720825195,3.1891930103302,0.0003088759258389473,3.1888840198516846,0.15168116426898628,0.055731155938564085,0.7540983606557377,0.0,0.7540983606557377
dataverse_files/OAF_mop_neutral.wav,OAF,mop,neutral,female,"[-620.4006958007812, 117.88721466064453, 32.56547927856445, 11.365604400634766, 7.173675537109375, 12.800335884094238, -5.543179988861084, 0.06334850937128067, -13.392370223999023, -9.99698543548584, -8.04409122467041, -3.6254310607910156]","[9426.09765625, 5924.3828125, 484.25030517578125, 802.9793090820312, 766.7444458007812, 363.5913391113281, 419.3301086425781, 355.2894592285156, 241.6143341064453, 267.91790771484375, 139.00367736816406, 145.5896453857422]","[-500.98602294921875, 208.710205078125, 94.9202880859375, 66.9451904296875, 61.502403259277344, 52.53982162475586, 29.860082626342773, 32.63384246826172, 18.57373046875, 25.178016662597656, 16.1294002532959, 31.967063903808594]","[-907.403076171875, -82.51721954345703, -9.828993797302246, -53.56812286376953, -53.339134216308594, -32.44568634033203, -66.84857177734375, -50.25384521484375, -49.34587478637695, -38.3540153503418, -48.23725891113281, -33.08439254760742]","[406.41705322265625, 291.2274169921875, 104.74928283691406, 120.51331329345703, 114.84153747558594, 84.98550415039062, 96.70865631103516, 82.88768768310547, 67.91960144042969, 63.53203201293945, 64.36666107177734, 65.05145263671875]",997.3410034179688,958852.9375,3976.44921875,138.62039184570312,3837.828857421875,0.08240625262260437,0.00465301051735878,0.2884148359298706,2.462416887283325e-06,0.2884123623371124,0.08054071189203878,0.01726060650088163,0.5512295081967213,0.0,0.5512295081967213
dataverse_files/OAF_merge_neutral.wav,OAF,merge,neutral,female,"[-620.869140625, 110.44755554199219, 32.04034423828125, 9.689847946166992, 8.289268493652344, 15.205968856811523, -1.3447115421295166, -9.30106258392334, -16.48727798461914, -5.559851169586182, -7.704792499542236, -4.8506951332092285]","[6919.8779296875, 6639.28857421875, 548.2057495117188, 962.790771484375, 419.7005615234375, 296.4214172363281, 408.43768310546875, 367.026123046875, 183.23484802246094, 202.00172424316406, 181.71127319335938, 135.85809326171875]","[-481.7996826171875, 206.71908569335938, 89.93029022216797, 74.2628173828125, 52.15550231933594, 49.45460510253906, 33.120670318603516, 25.009204864501953, 13.187591552734375, 37.37532043457031, 36.827999114990234, 18.034452438354492]","[-899.4454345703125, -93.18363952636719, -54.16350555419922, -56.17076873779297, -30.69692039489746, -30.858562469482422, -47.270538330078125, -55.591163635253906, -50.1141357421875, -35.22563171386719, -41.21331024169922, -33.59381103515625]","[417.645751953125, 299.9027099609375, 144.0937957763672, 130.43359375, 82.85242462158203, 80.31317138671875, 80.39120483398438, 80.60037231445312, 63.301727294921875, 72.6009521484375, 78.04130554199219, 51.628265380859375]",1243.8052978515625,1308910.875,3974.64453125,125.97686004638672,3848.667724609375,0.09248064458370209,0.00526378583163023,0.24658997356891632,7.746182382106781e-05,0.2465125173330307,0.0875009899421874,0.019168028039051325,0.5778688524590164,0.0,0.5778688524590164
dataverse_files/OAF_tip_angry.wav,OAF,tip,angry,female,"[-533.5909423828125, 72.4039306640625, 0.7963979244232178, 2.0135040283203125, 0.34212255477905273, 7.426969051361084, -25.023696899414062, -1.5126010179519653, -14.568224906921387, -6.954460620880127, -5.337223052978516, 1.9431157112121582]","[15536.6806640625, 3665.398193359375, 685.5621337890625, 722.2158813476562, 490.313720703125, 383.68133544921875, 674.84423828125, 282.00152587890625, 301.7051696777344, 308.22998046875, 214.24574279785156, 128.45648193359375]","[-366.7819519042969, 169.90977478027344, 68.60507202148438, 49.8917236328125, 56.05461883544922, 42.58907699584961, 27.03110122680664, 26.842914581298828, 16.87134552001953, 22.38127899169922, 21.145294189453125, 25.578651428222656]","[-810.8313598632812, -79.10708618164062, -43.9269905090332, -57.433284759521484, -43.702972412109375, -47.3155632019043, -70.34281158447266, -47.398536682128906, -50.35870361328125, -50.190345764160156, -45.66510009765625, -29.135292053222656]","[444.0494079589844, 249.01686096191406, 112.53205871582031, 107.32501220703125, 99.7575912475586, 89.9046401977539, 97.37391662597656, 74.241455078125, 67.23004913330078, 72.57162475585938, 66.81039428710938, 54.71394348144531]",1447.7645263671875,1114752.625,3931.745361328125,145.02609252929688,3786.71923828125,0.7784180045127869,1.0526057481765747,4.591616630554199,2.5587156414985657e-05,4.591590881347656,0.10658796183019331,0.01709457272275165,0.5327868852459017,0.0,0.5327868852459017
dataverse_files/OAF_goal_neutral.wav,OAF,goal,neutral,female,"[-621.3919677734375, 108.37982940673828, 39.36217498779297, 10.46242904663086, 1.8541425466537476, 4.924221038818359, -4.449986457824707, -5.209653377532959, -17.27459716796875, 1.258891224861145, -9.75314998626709, -5.532137870788574]","[10962.8818359375, 5137.31103515625, 648.2005004882812, 808.0728149414062, 527.9954833984375, 558.501708984375, 488.5457458496094, 339.45648193359375, 225.5419921875, 206.32571411132812, 212.78091430664062, 130.5813446044922]","[-488.7974853515625, 195.1236114501953, 103.3687744140625, 58.581138610839844, 66.51949310302734, 54.9412956237793, 52.3218994140625, 32.51502990722656, 20.920570373535156, 40.91145324707031, 26.682270050048828, 20.998016357421875]","[-918.2625732421875, -88.64611053466797, -32.35704040527344, -71.34019470214844, -48.04897689819336, -46.796634674072266, -48.28498077392578, -55.289459228515625, -48.644596099853516, -29.418201446533203, -48.736610412597656, -33.868160247802734]","[429.465087890625, 283.76971435546875, 135.72581481933594, 129.92132568359375, 114.56846618652344, 101.73793029785156, 100.60688018798828, 87.80448913574219, 69.56517028808594, 70.32965087890625, 75.41888427734375, 54.86617660522461]",875.6331176757812,776511.1875,3974.01025390625,180.61553955078125,3793.394775390625,0.10089268535375595,0.005999416578561068,0.23744121193885803,5.369074642658234e-06,0.23743584752082825,0.06593106347204708,0.010660562878458192,0.5020491803278688,0.0,0.5020491803278688
dataverse_files/OAF_late_happy.wav,OAF,late,happy,female,"[-583.5836791992188, 86.70329284667969, 33.50013732910156, 11.881020545959473, 2.428818702697754, 3.1552236080169678, -6.919834613800049, -2.7586193084716797, -13.585315704345703, -12.155237197875977, -7.420950889587402, -13.86663818359375]","[9509.1201171875, 4750.25048828125, 1206.1414794921875, 960.1989135742188, 608.105224609375, 407.9468078613281, 428.80743408203125, 308.7750244140625, 307.8133239746094, 169.51541137695312, 203.50836181640625, 157.36831665039062]","[-420.7192077636719, 190.97598266601562, 108.0585708618164, 63.19578552246094, 52.573673248291016, 39.20088195800781, 43.19873809814453, 47.001243591308594, 30.54943084716797, 19.75362777709961, 21.580303192138672, 13.83864688873291]","[-866.1448364257812, -83.18729400634766, -41.297607421875, -68.2093505859375, -46.799102783203125, -43.81336212158203, -57.31478500366211, -48.115264892578125, -51.35771179199219, -39.764434814453125, -44.004493713378906, -46.5250244140625]","[445.4256286621094, 274.16326904296875, 149.35617065429688, 131.40513610839844, 99.37277221679688, 83.01424407958984, 100.51351928710938, 95.11650848388672, 81.90714263916016, 59.518062591552734, 65.58479309082031, 60.363670349121094]",1252.534912109375,1298721.25,3973.71337890625,127.79315948486328,3845.920166015625,0.18247072398662567,0.03670866787433624,0.9137064814567566,6.339326500892639e-05,0.9136430621147156,0.09410626612299243,0.022797831527177775,0.5655737704918032,0.0,0.5655737704918032
dataverse_files/YAF_pain_sad.wav,YAF,pain,sad,female,"[-513.2308349609375, 78.69392395019531, 43.48625564575195, 34.74894332885742, 7.777974605560303, -0.003593341214582324, -0.24975310266017914, -13.555736541748047, -4.055095195770264, -8.965566635131836, -12.134859085083008, -3.628288984298706]","[4436.91259765625, 4320.98486328125, 637.3018188476562, 957.6876831054688, 346.05450439453125, 438.0849914550781, 175.32562255859375, 393.9696044921875, 153.4504852294922, 114.38802337646484, 118.699462890625, 73.40083312988281]","[-360.1595458984375, 187.29734802246094, 95.99267578125, 89.96817016601562, 49.83918762207031, 29.49942398071289, 31.618785858154297, 24.76881217956543, 32.795860290527344, 16.911802291870117, 15.13913345336914, 20.180355072021484]","[-653.9723510742188, -104.45367431640625, -25.79238510131836, -36.58849334716797, -42.46686935424805, -55.980690002441406, -35.16442108154297, -55.16364288330078, -31.244163513183594, -44.69804763793945, -50.19343566894531, -25.692535400390625]","[293.81280517578125, 291.75103759765625, 121.78506469726562, 126.5566635131836, 92.30606079101562, 85.48011779785156, 66.783203125, 79.93245697021484, 64.04002380371094, 61.60984802246094, 65.33256530761719, 45.87289047241211]",709.7713012695312,640886.6875,3858.43017578125,142.19468688964844,3716.235595703125,1.4574662446975708,30.773258209228516,64.89115142822266,2.3283064365386963e-08,64.89115142822266,0.09920443587270975,0.042743436295963375,0.7909836065573771,0.0020491803278688526,0.7889344262295083
dataverse_files/OAF_lid_sad.wav,OAF,lid,sad,female,"[-651.5422973632812, 91.64869689941406, 40.5463981628418, 27.77680015563965, 17.750328063964844, 20.59014320373535, -9.454099655151367, -4.145314693450928, -14.67651653289795, 2.680619478225708, -9.025238037109375, -0.3411121070384979]","[10862.9091796875, 5440.89111328125, 500.3183288574219, 387.0929870605469, 464.2846984863281, 205.54086303710938, 564.6060791015625, 214.25921630859375, 289.9539794921875, 211.892822265625, 185.94137573242188, 134.68576049804688]","[-495.39056396484375, 190.81155395507812, 103.5191650390625, 69.68362426757812, 78.49107360839844, 57.78889465332031, 35.13611602783203, 25.62765884399414, 22.155235290527344, 37.56104278564453, 31.863285064697266, 27.991901397705078]","[-880.9393920898438, -88.39966583251953, -13.76374626159668, -22.527809143066406, -35.090126037597656, -8.614568710327148, -60.97194290161133, -41.042381286621094, -55.11571502685547, -33.79595947265625, -49.68262481689453, -34.478431701660156]","[385.548828125, 279.2112121582031, 117.28291320800781, 92.21143341064453, 113.5811996459961, 66.4034652709961, 96.10806274414062, 66.6700439453125, 77.27095031738281, 71.35700225830078, 81.54591369628906, 62.470333099365234]",932.8380737304688,1326226.625,3973.9296875,141.47979736328125,3832.449951171875,0.0873280018568039,0.009086145088076591,0.4461066424846649,6.526429206132889e-05,0.44604137539863586,0.07874360137367978,0.01805965303673178,0.514344262295082,0.0,0.514344262295082
dataverse_files/YAF_calm_neutral.wav,YAF,calm,neutral,female,"[-495.16998291015625, 104.58145141601562, 11.119508743286133, 26.225830078125, -1.8265266418457031, -4.488614082336426, 6.76748514175415, -21.229270935058594, -11.738426208496094, 8.43939208984375, -20.66672706604004, 3.9640634059906006]","[14987.498046875, 6290.302734375, 1215.2529296875, 890.3152465820312, 827.3297729492188, 729.3884887695312, 442.73114013671875, 518.001220703125, 188.77037048339844, 262.5852966308594, 295.60009765625, 115.63522338867188]","[-335.0208435058594, 211.12966918945312, 84.01363372802734, 92.9921875, 59.66407012939453, 35.646453857421875, 60.624393463134766, 21.32758331298828, 22.741775512695312, 50.2446174621582, 21.24038314819336, 36.35640335083008]","[-799.4029541015625, -117.30941772460938, -43.43561935424805, -23.813610076904297, -66.2993392944336, -72.12020874023438, -35.0958251953125, -75.61489868164062, -49.59965896606445, -26.27450942993164, -59.580467224121094, -24.266328811645508]","[464.3821105957031, 328.4390869140625, 127.44924926757812, 116.80580139160156, 125.96340942382812, 107.76666259765625, 95.72021484375, 96.9424819946289, 72.3414306640625, 76.51912689208984, 80.82084655761719, 60.62273406982422]",1283.508544921875,1186928.25,3975.942626953125,131.6757049560547,3844.266845703125,0.8423315286636353,0.5794308185577393,2.5198283195495605,0.00010776147246360779,2.5197205543518066,0.12398535731338532,0.03720143493064878,0.7520491803278688,0.0,0.7520491803278688
dataverse_files/OAF_phone_happy.wav,OAF,phone,happy,female,"[-591.171875, 76.99168395996094, 35.08183288574219, -0.9126841425895691, 5.158442497253418, 3.3240609169006348, -7.655125141143799, 2.3821849822998047, -11.13687515258789, -8.924417495727539, -3.5680477619171143, -8.484000205993652]","[7958.806640625, 7049.67333984375, 679.08740234375, 761.0999755859375, 807.3297729492188, 408.8586120605469, 313.32525634765625, 366.760009765625, 246.45018005371094, 243.26039123535156, 167.2233428955078, 214.53065490722656]","[-390.6758728027344, 203.54913330078125, 93.14961242675781, 54.31834411621094, 54.644134521484375, 42.377166748046875, 33.414466857910156, 45.18037414550781, 23.752826690673828, 34.95234680175781, 22.994068145751953, 24.13990020751953]","[-821.7321166992188, -91.76364135742188, -43.81623077392578, -64.48065185546875, -71.0320053100586, -41.07097625732422, -63.835594177246094, -59.270164489746094, -50.522789001464844, -49.98297882080078, -40.320823669433594, -39.83930206298828]","[431.0562438964844, 295.3127746582031, 136.96585083007812, 118.79899597167969, 125.67613983154297, 83.4481430053711, 97.25006103515625, 104.4505386352539, 74.27561950683594, 84.9353256225586, 63.31489181518555, 63.97920227050781]",879.5753784179688,717048.0625,3961.73046875,133.541748046875,3828.188720703125,0.24790853261947632,0.13855433464050293,2.005882740020752,0.00015387870371341705,2.0057289600372314,0.14216934585389146,0.04314662161694893,0.7049180327868853,0.0,0.7049180327868853
dataverse_files/OAF_numb_neutral.wav,OAF,numb,neutral,female,"[-604.7305297851562, 116.3122787475586, 30.073244094848633, 10.796539306640625, 4.011989116668701, 11.871623992919922, -5.996449947357178, -1.524023175239563, -13.2588472366333, -11.611639976501465, -7.559711933135986, -5.711191177368164]","[8398.646484375, 4103.388671875, 526.5302734375, 591.0967407226562, 532.4685668945312, 244.72750854492188, 353.51849365234375, 407.6011657714844, 136.7169647216797, 271.0009765625, 175.1710662841797, 148.45376586914062]","[-476.718994140625, 187.90611267089844, 90.79629516601562, 50.35985565185547, 50.65050506591797, 48.104469299316406, 38.683406829833984, 40.385581970214844, 9.228171348571777, 34.288795471191406, 22.61805534362793, 16.555191040039062]","[-915.11181640625, -66.36770629882812, -10.92680835723877, -44.18938446044922, -41.3818359375, -15.164624214172363, -51.78324890136719, -54.42667007446289, -37.40143585205078, -39.87636184692383, -50.366188049316406, -31.4119815826416]","[438.392822265625, 254.27381896972656, 101.72310638427734, 94.54924011230469, 92.03234100341797, 63.26909255981445, 90.46665954589844, 94.812255859375, 46.629608154296875, 74.1651611328125, 72.98424530029297, 47.96717071533203]",953.484375,916632.125,3973.631591796875,162.97434997558594,3810.6572265625,0.10785259306430817,0.0060311113484203815,0.2978593409061432,2.6277266442775726e-05,0.29783305525779724,0.06929187088051378,0.013869095394150087,0.5450819672131147,0.004098360655737705,0.5409836065573771
dataverse_files/YAF_lore_sad.wav,YAF,lore,sad,female,"[-512.416015625, 103.16727447509766, 35.151611328125, 34.3909797668457, -1.4632726907730103, 8.233105659484863, -1.0040624141693115, -17.409278869628906, -4.62096643447876, -7.97755241394043, -12.274055480957031, 1.1946475505828857]","[8151.9072265625, 6209.52099609375, 817.22216796875, 656.4552612304688, 499.6539001464844, 423.83160400390625, 187.08627319335938, 449.9073486328125, 241.98440551757812, 251.21620178222656, 164.24130249023438, 87.63507080078125]","[-346.4382629394531, 197.83790588378906, 107.17887878417969, 99.12748718261719, 49.128822326660156, 50.92276382446289, 47.99702072143555, 30.539878845214844, 42.30198669433594, 39.37779998779297, 15.773027420043945, 27.621538162231445]","[-764.052001953125, -118.44109344482422, -33.25725555419922, -22.813575744628906, -59.15032196044922, -50.78838348388672, -27.737586975097656, -70.22268676757812, -39.49047088623047, -40.41626739501953, -42.535308837890625, -23.662107467651367]","[417.6137390136719, 316.27899169921875, 140.43612670898438, 121.9410629272461, 108.27914428710938, 101.71115112304688, 75.73460388183594, 100.76256561279297, 81.7924575805664, 79.7940673828125, 58.30833435058594, 51.28364562988281]",803.16845703125,713617.1875,3953.0927734375,132.83013916015625,3820.2626953125,1.2709741592407227,1.33623206615448,4.142417907714844,4.781130701303482e-05,4.142370223999023,0.10464351995051037,0.04054572886199856,0.75,0.006147540983606557,0.7438524590163934
dataverse_files/YAF_five_happy.wav,YAF,five,happy,female,"[-451.0851745605469, 58.93117141723633, -7.822561264038086, 13.516456604003906, -10.577012062072754, -6.377735614776611, -4.747129917144775, -17.16684913635254, -7.185682773590088, -3.8204526901245117, -14.141050338745117, 6.754694938659668]","[14578.6259765625, 4855.9501953125, 1471.9390869140625, 813.8736572265625, 737.2176513671875, 235.62879943847656, 480.3733825683594, 354.91363525390625, 198.77476501464844, 127.35336303710938, 390.9148254394531, 241.75894165039062]","[-231.78746032714844, 156.70742797851562, 70.50837707519531, 78.17691802978516, 55.862754821777344, 25.12750244140625, 40.9110107421875, 23.86868667602539, 22.99689483642578, 25.05251693725586, 30.843969345092773, 52.93019104003906]","[-678.268798828125, -102.419189453125, -73.49246215820312, -35.28122329711914, -78.21966552734375, -46.077579498291016, -56.529579162597656, -64.16960144042969, -48.747135162353516, -27.676876068115234, -67.08229064941406, -24.316055297851562]","[446.4813232421875, 259.1266174316406, 144.00083923339844, 113.45814514160156, 134.08242797851562, 71.205078125, 97.44058990478516, 88.03828430175781, 71.74403381347656, 52.729393005371094, 97.92626190185547, 77.24624633789062]",1540.078369140625,1156653.125,3970.87109375,131.9963836669922,3838.874755859375,3.780937671661377,25.6047306060791,20.611413955688477,2.1755695343017578e-05,20.611392974853516,0.2110340479192938,0.06334850523204563,0.875,0.01639344262295082,0.8586065573770492
